zcr_sum,zcr_mean,zcr_var,chroma_mean,chroma_var,rms_mean,rms_var,spectral_c_mean,spectral_c_var,spectral_bandwith_mean,spectral_bandwith_var,rolloff_mean,rolloff_var,harmonic_mean,harmonic_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
73923,0.1117009220391844,0.0992238260547804,0.4089921,0.08345764,0.24307846,0.0050955983,2207.139189553156,184234.5501544485,2191.577407154986,75492.03448948209,4658.224706804669,1090808.9604955807,2.6088526e-05,0.025988871,99.38401442307692,-28.989244,1957.8125,104.531006,307.08926,-30.983427,307.83673,38.162052,109.1293,-8.009196,133.65538,30.894712,96.35674,-20.60816,98.65362,25.823612,69.795135,-12.974684,84.48471,16.943222,53.345673,-12.2729435,58.61984,10.787743,37.383167,-10.56656,46.01934,6.8798337,40.22371,-10.299989,40.618732,6.9615793,46.87601,-10.2633505,51.759186,0.7075954,46.453415,-6.0080733,31.861296,1.353122,44.739697,0
65186,0.0984989286696464,0.0887968897205783,0.32279274,0.091965914,0.10609345,0.0011071796,2159.398277010207,328875.5028441525,2130.182082952994,68593.75422315803,4684.512534440255,1074307.1897954769,3.068455e-05,0.0062190928,143.5546875,-133.04897,1942.1404,105.73891,800.0214,-22.158222,315.99823,41.830692,143.74637,-26.992502,154.97864,19.118572,88.22193,-26.566029,223.71315,19.235983,94.83168,-15.342011,91.89704,6.989914,72.57198,-10.814381,98.90834,6.7986693,69.69671,-11.726956,71.32867,4.3977103,65.7164,-6.0319624,63.23894,1.963064,70.72971,-12.314546,93.09235,3.256975,64.55043,-8.806516,64.472244,-3.3691108,71.41509,0
80126,0.1210739293496163,0.1064150329814604,0.36715597,0.08537017,0.19693075,0.0042794826,2515.4635686466004,272557.1257522692,2531.223688191269,66555.54055652236,5770.831822795823,998132.5238669816,1.9179497e-06,0.019950932,112.34714673913044,-56.005306,2864.882,87.851326,358.02924,-1.6130452,288.0494,41.199356,165.72469,-5.618329,140.08159,27.792627,108.56385,-23.99084,91.711945,21.776114,64.88624,-18.41947,85.35867,12.326554,65.81377,-13.712048,65.615166,11.851395,70.8492,-3.9741166,58.631683,7.1018496,88.04909,-4.469164,57.190872,5.1157055,56.023083,-6.6473694,59.62854,5.869248,53.89586,-3.7021832,67.68676,-1.9599466,69.04591,0
42214,0.0637872207968038,0.0597184112598236,0.26973152,0.09497305,0.0806058,0.0028306316,1420.4385715704166,199934.3830514022,1731.176852821169,81312.15275854491,2930.239280470563,699900.4201592532,-1.2730362e-05,0.004725014,99.38401442307692,-238.51962,4379.6255,120.10219,728.1788,-4.221948,978.79614,42.294594,383.18594,5.923822,298.72183,13.911398,117.38614,5.350524,119.63875,1.8952672,143.8792,-16.928087,89.818855,12.343145,76.23276,3.9388995,81.61115,-1.3966829,60.90996,0.0130277015,60.566597,3.585257,89.513954,-4.500639,101.89453,-5.539846,77.415665,-6.8845096,93.56861,-4.824554,65.70046,1.7439975,78.28548,-1.8783106,131.15253,0
70639,0.1067386528134132,0.0953455128089908,0.39370215,0.085228145,0.19659239,0.0017112998,1977.0957176055504,137168.42529728127,1927.7012074599013,73886.46080685858,3943.357335774362,695655.2182812053,-3.3478357e-06,0.018108414,99.38401442307692,-55.631004,1013.77313,114.9514,318.2905,-37.04922,205.4147,64.900314,68.838974,-7.1699824,93.57416,15.256332,114.96858,-16.24762,97.79859,18.646315,77.883606,-9.762152,68.49206,21.460814,73.34603,-5.662462,72.03129,12.79181,99.28801,-16.540878,55.811733,3.7969823,54.153934,-7.9076304,57.91463,8.472277,56.29077,-4.0752034,47.117863,3.2032905,50.154827,-5.1877713,54.7304,-1.2790166,57.963596,0
82054,0.1239872226100569,0.1086143912395011,0.41422728,0.082960755,0.25799304,0.0027301535,2333.5524818473978,89801.80832910784,2227.361074070099,30628.5518949192,4942.777742531903,481450.4857635812,4.4819394e-06,0.027156265,123.046875,-2.5430124,734.6548,101.26547,164.12778,-33.930923,142.69362,41.52805,99.70377,-13.817938,104.83353,31.923832,48.223385,-21.87654,66.64847,24.470266,42.937634,-15.874413,40.990276,15.808346,32.92149,-14.370206,43.8682,12.514339,41.010944,-13.378109,39.436363,6.120082,31.841402,-9.062332,35.53531,5.0446053,24.137114,-11.335096,35.112095,3.172887,30.361067,-4.5773315,46.814373,-4.0349936,35.241432,0
49913,0.0754207502636772,0.0697324606933412,0.33642253,0.08611636,0.11219959,0.00052807614,2013.0124614921488,162651.93968287547,2310.0926354718413,44028.09559050872,4848.792721777118,581102.7284518713,-0.0037498123,0.008903608,151.99908088235293,-149.96422,1104.7489,93.663895,194.89076,6.347334,172.53929,71.49793,97.62368,-8.129108,96.843216,36.19368,39.400814,-9.783754,51.195137,17.647097,66.05271,-21.112295,55.397575,-0.13059248,64.453476,-22.204636,40.758312,5.426575,35.140984,-7.464398,42.076725,-4.32986,40.632484,-12.407085,31.270174,9.623547,46.446026,-5.024197,38.21109,-3.7060933,45.848766,2.3371365,53.570126,4.1607966,43.544956,0
22078,0.0333608343381777,0.0322478890704384,0.40485436,0.09399866,0.14104027,0.006347602,1070.153417999185,184366.0093845833,1596.4225646485252,166551.84432263998,2184.8790286035382,1493077.8489404472,3.6126085e-06,0.019055042,172.265625,-199.57513,5508.2666,150.0861,456.30908,5.663404,257.10977,26.855282,158.36111,1.7700715,267.97372,14.232647,126.80743,-4.827845,155.94673,9.286853,81.2703,-0.75612015,92.3018,8.134435,71.381836,-3.200026,110.269356,6.078081,48.21452,-2.478445,56.776222,-1.0815871,62.243004,-2.8744543,51.609818,0.77399397,44.432903,-3.3240688,50.218452,0.6363107,37.325726,-0.6159676,37.25778,-3.405046,31.965258,0
38758,0.0585650519648108,0.0551351866531698,0.38802335,0.09514288,0.10254586,0.0009460606,1913.0130744881128,331727.671913294,2361.6655249301634,92614.0641963052,4777.714832420968,1289231.061203629,-0.0031622434,0.0056158844,123.046875,-182.60481,2273.0232,90.67421,451.29395,14.12465,267.2211,67.552986,173.46623,2.6751468,117.65267,38.430412,65.76744,-8.419176,147.03831,24.123713,72.18448,-13.794528,59.881924,4.840575,58.736805,-16.67912,44.43275,5.8271165,42.44453,-5.146392,49.541466,0.1929259,35.917686,-14.491466,40.213093,6.862848,30.484043,-4.4426827,40.142258,-2.9876113,26.153622,-4.8196287,35.666,5.403775,47.043003,0
23894,0.0361048906457296,0.0348013275171895,0.42225856,0.09275249,0.09936382,0.0012849164,991.4865888836944,415969.7904581152,1396.653097312645,262398.1428046939,1943.7254726471867,2277540.049016325,4.57965e-06,0.0076546017,123.046875,-236.30539,7767.46,161.68063,1108.3843,-1.1661637,608.8001,27.27869,116.240814,9.586513,332.46265,20.620241,90.32631,0.2274404,80.38703,13.798597,103.98853,-0.5090394,90.118744,10.1752,82.59196,-4.4575562,85.55517,5.5087075,57.37981,-3.7265837,57.427586,-0.8961917,43.654408,-4.9078717,70.36174,-2.8703983,46.71458,-3.756362,36.1888,-3.347305,45.80034,-2.4162548,45.627956,-3.7818198,40.24526,0
66632,0.1006838986149768,0.0905466511746659,0.34204182,0.08416539,0.2596437,0.0054843687,2094.7777929332897,108543.82158877862,2158.361875259959,42064.50062844104,4482.603366081787,495610.0580419375,-7.023809e-06,0.03844676,99.38401442307692,-30.126768,1122.2214,103.738075,204.29926,-19.742796,185.54373,56.41043,173.3163,-12.707871,121.6278,20.187706,94.621796,-17.338875,90.20042,16.300972,64.64779,-18.437998,56.85981,8.925146,52.387844,-11.655669,53.7291,11.209243,39.441807,-8.847433,51.867466,9.09779,52.939198,-3.572931,37.690296,4.3794627,38.756035,-2.8248994,45.271076,4.7203135,44.101475,0.48877987,51.548252,1.4746345,69.965454,0
17003,0.0256922849104101,0.0250321914064924,0.34863168,0.10260624,0.05275917,0.0017754495,798.6570145054351,198504.4116541146,1284.9100010163097,130692.77420458553,1456.1058380764212,1070696.091883005,-7.600286e-06,0.0036323788,107.666015625,-346.85635,5365.911,139.25108,1053.5845,24.052633,914.3359,22.281025,311.33527,18.663773,230.73389,11.662003,274.0238,9.016559,163.25421,6.970993,80.612335,-2.0330267,104.49435,5.4127927,72.88141,1.6503891,108.75106,-2.3577814,68.64338,3.2000823,58.210297,0.69877166,73.48713,-3.099908,54.621655,-2.1074765,39.15219,-2.210109,48.839993,-4.5803323,46.543743,-4.7331815,48.67618,0.06721342,42.321453,0
50564,0.0764044400523425,0.0705668015926305,0.36353773,0.08525664,0.17547321,0.002750858,1552.8324813719914,156471.01101167433,1747.7540869151062,76295.41345784656,3042.4101154654877,784130.8743978116,-1.8167423e-06,0.016344344,161.4990234375,-90.757164,3317.887,140.44087,508.85614,-29.084547,412.0644,31.686693,143.95421,-13.976547,155.66135,25.753752,74.391716,-13.66499,106.841034,11.634442,106.52026,-11.778322,65.48224,9.714755,67.84235,-13.125314,57.67196,5.7912464,64.49476,-8.901968,60.390575,-1.0801601,57.69022,-9.226244,36.51437,2.4483044,40.641678,-7.7248397,47.629646,-1.819024,52.393604,-3.4404576,46.6434,-2.2381275,30.65315,0
56863,0.0859225076081076,0.0785398302944423,0.40100908,0.08965714,0.18228516,0.0039758557,1945.252522682675,147430.6727188352,2081.763029779175,73538.99437839001,4174.460398238109,808384.1460867272,-4.765158e-07,0.0140918745,135.99917763157896,-83.02948,2507.6577,107.10441,315.97162,-25.338032,340.72153,57.1057,204.45326,0.07983587,138.05843,34.69768,73.129486,-11.060306,101.87094,20.544292,52.264713,-11.203026,61.223705,14.825527,59.415493,-10.235623,43.789463,12.548191,50.42842,-9.764642,45.16902,2.562844,45.140182,-6.2880325,46.704365,3.0061865,33.8147,-8.714562,38.76483,-0.33176586,56.96435,-2.9872,42.399002,0.7050283,55.6446,0
55032,0.0831557856372224,0.0762409009522787,0.3501285,0.08877166,0.13018432,0.00282838,1784.1226409867395,129745.48453872248,2002.412407099093,85834.41036219463,3805.7230301080335,901252.916706492,-4.90663e-05,0.008172463,123.046875,-113.59882,2569.3696,121.57067,295.8471,-19.162262,235.58444,42.363937,151.03873,-6.362266,167.99289,18.621931,89.17242,-13.699734,67.60309,15.339802,69.001495,-12.274304,82.21984,10.970945,63.346542,-8.326061,61.76499,8.802088,51.280754,-3.6699412,41.215897,5.744675,40.517525,-5.162783,49.784233,0.7517066,52.424534,-1.687854,36.535866,-0.4087299,41.603172,-2.302677,55.053654,1.2224671,46.94135,0
38800,0.058628515822144,0.0551912129546366,0.3066106,0.09801272,0.113379315,0.00368752,1155.869256967727,314152.74413988454,1497.936716492284,59092.069989695614,2169.63258818518,1331329.4290102238,-1.2108349e-05,0.0098439315,99.38401442307692,-233.96312,6504.2466,136.14453,959.72797,3.3066366,1162.9741,48.930626,383.96628,8.705184,304.61374,13.989511,165.4091,5.3627157,105.51817,0.4101892,128.13931,-13.483555,151.98457,16.860369,82.7323,5.134752,114.36248,-2.2307274,77.221436,3.9538214,66.0046,5.313212,83.29675,0.807943,101.00323,-1.1003901,80.28279,-4.5396314,78.61718,-2.4259493,100.40608,3.324436,119.31935,-0.6058455,143.40132,0
37140,0.0561201824132585,0.0529707075391611,0.3408494,0.09497618,0.09590782,0.00237272,1530.2617668815155,375915.50852199766,2038.987608168796,213905.10295057268,3550.7136156830047,2978310.9040219653,0.00014128137,0.0051013343,107.666015625,-207.52383,7769.1045,123.98514,559.9134,8.94702,572.3363,35.86715,264.7167,2.9095943,279.97604,21.519472,156.3668,-8.556513,200.80203,23.370676,142.56712,-10.103608,166.11464,11.899242,104.35725,-5.558824,105.15637,5.3778763,96.20454,-2.234492,64.87307,4.220704,73.15043,-6.010687,52.429462,0.9292941,55.337963,-0.7284028,60.231415,0.29687238,48.133213,-0.28243038,51.106014,0.5306445,45.7887,0
102353,0.1546599092769049,0.1307402217393644,0.33038977,0.089893155,0.0962278,0.0017359635,2839.8868647531226,289513.838370844,2443.9897071310743,56248.15217941388,5711.47812137471,476263.8609413221,-0.00015191096,0.0054188534,92.28515625,-129.15756,2037.5012,72.09806,426.36514,-7.7710886,593.798,49.25128,142.07368,-32.72323,107.302666,21.606962,78.493195,-27.37162,188.03763,15.001658,52.663307,-10.260744,121.35637,12.431697,51.915085,-17.031105,57.22801,7.1205482,68.507515,-18.018093,66.155426,2.9243608,46.8635,-14.481514,69.77133,4.073019,56.868076,-14.528055,66.761566,7.258472,80.84455,-8.21289,81.373505,-1.9991802,76.82915,0
74951,0.1132542754996267,0.1004277445806813,0.43304598,0.08771367,0.15766303,0.0043066265,2031.9933846543545,190930.35718929223,1976.3541224120363,79079.31443635795,4023.536459088602,772116.5945189357,-1.5944461e-06,0.0099422205,135.99917763157896,-98.7711,3338.7346,104.79962,339.65695,-35.097168,349.19427,60.695198,284.488,-2.8405914,154.94588,22.22947,125.7887,-7.831078,108.20958,19.035414,104.4004,-11.572288,51.382214,17.017876,105.08026,-5.3780265,57.898228,12.197646,67.92558,-9.955082,58.173283,0.3553743,55.37697,-4.2638063,43.36486,6.1363654,44.28576,-4.823618,56.980083,1.4952294,43.50407,-1.4962363,69.897865,3.505474,40.3069,0
40657,0.0614345249428069,0.0576603240878586,0.30818358,0.10034819,0.081422575,0.0026397062,1455.0726343994804,152296.7900650757,1826.0433386098089,116760.58261927124,3010.010388721723,1010269.4971195218,-2.516835e-05,0.004506647,103.359375,-233.77281,4958.6343,120.66434,561.7591,-3.1640928,1207.2642,39.514828,396.8244,3.8315244,284.47858,18.828156,156.32349,-3.678738,100.44713,4.4254684,111.51865,-14.964929,101.528305,17.571478,102.22183,1.8461249,108.56196,2.5500886,66.5328,-1.2302392,65.06261,8.437056,64.941956,-0.20024769,59.23102,-3.8908288,78.076744,-4.4561353,82.96056,0.01100069,86.01411,1.2948039,83.56266,-2.0984616,100.81558,0
33716,0.0509463669963765,0.048350834686247,0.33690158,0.09472053,0.1579406,0.0027224466,1441.6808066244814,387155.8031069689,1870.0213726259187,146843.0027781441,3082.603762597883,2195438.73072594,-4.5380926e-07,0.018131465,172.265625,-155.5764,3077.212,125.66273,801.5849,1.5785832,493.36688,45.839695,353.977,0.9277812,262.42734,25.383114,157.61603,-10.812056,240.15941,15.5590105,130.40486,-11.919289,161.72377,1.2735378,109.053535,-6.6728826,107.04197,-0.78441757,111.794106,-7.74382,74.173164,0.41913205,87.70038,-7.0246973,84.73291,4.0101056,61.667023,-6.263391,53.535805,0.9611182,64.10035,2.0125465,68.33922,-5.7310157,83.996,0
39029,0.0589745449490324,0.055496547997087,0.2574455,0.096038796,0.09761591,0.0025772466,1195.4981307417586,249540.7828286062,1481.0226382418614,46878.31181002753,2235.6144526718385,1207900.6401911664,-2.6448695e-05,0.006597353,123.046875,-236.67947,5576.6396,138.4056,536.2844,-4.930479,1166.9213,47.6545,311.2415,5.1578503,466.2876,8.887806,91.67842,0.48740575,98.060455,-3.788342,159.00235,-14.984867,77.348305,10.428946,104.50037,-0.34138408,134.52066,0.78335893,80.470184,1.7809838,77.91053,4.2295594,73.61766,-0.4747692,63.299763,-6.104543,80.723236,-5.394643,95.50786,-1.3449991,92.61282,-3.725463,72.52176,-4.37371,66.93199,0
61300,0.0926270108220987,0.0840472476882615,0.3901175,0.086306624,0.13620916,0.00046733784,2279.0311186737995,170912.6547946447,2375.232090471981,52988.85763460089,5198.686455463312,569824.0025389729,-0.002175626,0.010294868,135.99917763157896,-109.53125,825.78674,86.9288,227.79308,-8.606025,278.6758,64.480484,82.361404,-6.3028746,55.093422,43.64593,38.81443,-8.295384,51.624672,28.543196,54.884117,-14.0814905,77.61288,8.137966,85.42998,-21.484118,69.569046,11.087111,94.99685,-5.0953026,91.418175,3.980109,68.81322,-12.861199,52.782646,12.336351,61.292187,0.01729614,73.25271,-0.7424929,56.273933,-5.1344833,95.95223,3.2994602,92.61926,0
80723,0.1219760227502818,0.1070978726243045,0.37472302,0.088798285,0.11043558,0.0007043871,2340.7341612100577,347467.9215771136,2256.391761666109,45429.41203439711,4972.721052059164,734172.734303554,3.813594e-06,0.0055223973,161.4990234375,-116.60201,1592.5149,97.43107,505.02853,-13.891732,291.4989,48.967636,154.69278,-22.596458,162.33765,27.759014,79.28348,-20.245163,186.11568,18.638863,65.97926,-14.6395855,74.01625,8.482747,51.36214,-16.644682,70.00743,11.017631,83.00224,-13.866874,74.47449,9.734925,76.13928,-5.106766,75.978745,2.636182,80.184,-9.879659,55.665318,6.151771,99.989204,-7.694128,90.458664,-4.8331757,76.36784,0
45789,0.069189203891241,0.0644020579561373,0.26933804,0.0939012,0.11898961,0.0040553254,1360.685601396562,257080.63359460863,1567.2994687681523,44995.60379817522,2738.8302548578886,953044.8055650129,-4.300942e-06,0.012532266,92.28515625,-207.2383,4575.776,132.82741,666.0227,-15.45408,935.2313,60.980972,330.53262,0.71902645,313.94824,12.4613285,101.10465,1.163385,107.93309,-1.5329199,111.63532,-17.89585,96.37597,8.360363,94.8114,-2.4596508,139.6595,-0.5846392,92.744286,0.37226447,86.13248,2.5984128,53.735428,-5.186428,45.905807,-9.530309,69.25321,-9.2374735,63.564034,-2.8471038,68.8471,-1.4193834,112.57434,-5.9333534,91.46057,0
26479,0.0400109399601688,0.0384100646436726,0.27759308,0.09067043,0.0885381,0.00045790555,1318.6118509677026,411923.0883052922,1904.751803398941,170176.58564755015,3046.5652076384863,3067408.5660411404,-0.0042173346,0.006365133,123.046875,-255.96312,3162.6323,110.83974,667.7594,21.46607,351.6857,67.558914,204.99408,4.2955728,197.39035,43.095005,83.037125,-4.5027637,74.33721,10.435256,75.69823,-8.718685,102.5398,1.6503065,80.245735,-20.581207,69.36396,-2.4358413,60.11607,-7.146028,66.004974,-11.169808,59.454624,-12.609449,42.89654,2.7359972,50.8929,-8.942252,59.62651,-7.9447265,59.154606,-2.3537965,70.32779,-0.71453446,82.61938,0
96948,0.1464927152558046,0.1250325996327864,0.29277053,0.08795711,0.10029806,0.0008634327,2816.36277395135,347610.5399287105,2372.057664485805,44802.74595120808,5613.737696671984,617082.3959867021,-0.00022097009,0.00558981,107.666015625,-118.35662,1182.1467,74.87531,605.67346,-19.866087,341.9484,46.944565,126.391266,-32.559826,128.8168,23.820112,84.06199,-26.355211,158.19856,17.678152,55.986496,-13.824853,74.54639,11.931674,68.85278,-17.888666,62.154594,7.5392737,67.23195,-22.89513,46.130962,4.7638674,63.41402,-12.789289,76.19104,5.6152854,57.887627,-14.7285595,90.324356,6.676352,102.575455,-9.173862,135.86937,-2.2358475,100.82643,0
31848,0.0481237363892691,0.0458078423852053,0.4296856,0.090013646,0.14828186,0.00070894405,1739.1187836453275,144891.45658416924,2290.362915581739,65376.61349368672,4551.058301460992,819696.7521784143,-0.0020876694,0.0138332825,129.19921875,-163.24342,669.9909,89.783844,207.5522,12.974768,134.92914,80.69835,43.353313,3.6637852,32.880093,39.734093,38.96316,-5.409266,44.017635,26.490929,31.626709,-13.169032,37.974056,2.7055442,35.892223,-20.547697,38.927917,6.011405,37.744686,-2.906491,50.2276,-0.43132114,31.980034,-17.537825,38.903324,4.16445,32.078102,-5.9858317,36.061157,-7.8653197,31.954786,-8.567486,31.808247,1.8536397,42.822426,0
49540,0.074857130768789,0.0692535407418534,0.3702303,0.085139655,0.1049854,0.00534799,1538.5123663009883,225245.89151683456,1703.4818100042933,104359.01645281666,3174.357190762761,1037706.893930324,0.00015076049,0.009141712,92.28515625,-177.2555,9698.796,136.2347,546.3854,-26.89329,1625.8063,36.36897,239.54718,-18.752977,246.91792,20.8976,107.98543,-1.7674743,110.917114,3.0104692,126.20432,-5.596907,70.763084,5.6413455,76.27354,-8.101526,76.68003,5.6564813,79.892006,-10.778818,62.128933,-2.4206405,50.1188,-6.940101,57.45748,-2.517477,79.0625,-5.210104,50.944466,-3.413552,64.388466,-3.261252,81.11621,-2.695705,92.566055,0
30103,0.0454869642214949,0.0434179003074073,0.28827715,0.09654413,0.1732646,0.0033394534,1507.1579852132668,413919.5156856251,2096.930874321468,246926.39379724543,3405.5518484447507,4181763.713716291,-7.123553e-07,0.02648671,129.19921875,-171.79478,1940.7294,120.28173,693.22235,15.331755,269.14954,21.094313,146.52971,-5.3954434,175.62318,24.185545,119.225395,-24.130846,145.58356,18.545135,100.659134,-22.342924,139.44583,1.3107386,115.741684,-20.765268,68.06179,-4.991692,81.389626,-17.108126,86.59743,-7.874078,63.096024,-15.293675,43.64216,-9.3495865,49.472374,-8.917147,42.933594,-8.521505,57.17301,-14.332618,57.084812,-19.928354,48.656532,0
85119,0.1286185731511618,0.112075835791721,0.44319093,0.078330755,0.12535533,0.0017047086,2310.352907875942,191361.33608177456,2206.409153528007,62263.81242651615,4829.091423016967,618378.344650693,1.46498705e-05,0.007862108,123.046875,-90.67999,2588.4517,100.10963,298.68597,-23.938423,450.7381,52.602547,120.50646,-20.937443,109.60391,31.501324,61.36042,-11.228661,113.38315,20.089375,77.55769,-10.90247,49.90249,17.561745,50.493874,-14.096043,68.74473,12.994767,59.504116,-11.434561,61.065823,2.9265366,64.185844,-12.022622,35.67215,4.8139405,44.805195,-11.161119,36.137356,1.1606071,45.37569,-3.9241164,60.057026,3.2413106,44.59082,0
71883,0.1086183918258551,0.0968204367830201,0.4663816,0.08150153,0.19198641,0.008015129,2224.0145847370186,463879.69734974526,2254.7335542022447,99048.37638944174,4700.258585139936,1867237.968245861,-0.004737367,0.013112467,117.45383522727272,-86.491806,6869.525,92.72617,780.0597,-15.342206,504.62402,54.05328,238.10812,0.87469506,214.33212,31.574251,129.706,-14.615236,93.89247,23.328945,48.94382,-14.971667,74.02933,15.337374,75.26608,-7.053954,83.06796,12.179845,61.870365,-6.0996003,92.54943,7.03196,47.556995,-5.8055077,48.185978,7.4373384,67.83611,-6.083114,46.961395,3.3929815,41.52902,-4.2883315,53.531445,1.235791,44.435253,0
