track_id,duration,end_of_fade_in,loudness,start_of_fade_out,tempo,genre
TRAOQFQ128F92F476E,212.08771,0.0,-5.394,207.882,220.311,7
TRBDGOB12903CD8CB9,201.97832,0.189,-15.845,198.415,90.59,7
TRAWGNF128F93367E4,243.43465,0.136,-7.902,229.193,161.895,7
TRAMGTB128F4251586,242.23302,0.0,-8.03,230.522,171.377,7
TRAEOGF128F423896A,214.90893,0.217,-10.846,202.188,88.897,7
TRARQFD128F422F447,251.97669,0.0,-7.378,242.051,95.044,7
TRBCRKZ128F4241B9E,246.02077,0.0,-15.011,226.191,162.009,7
TRBEQFT128F4238A28,208.50893,0.137,-8.28,201.12,100.002,7
TRAVXII128F92FCC6D,270.05342,0.161,-9.364,258.276,118.144,7
TRAJRMZ128F932DC12,132.93669,0.326,-13.713,119.409,139.202,7
TRATSSL128F92F67BD,219.402,0.502,-11.999,210.524,138.039,7
TRAPFDK128F426F284,205.50485,0.287,-5.317,197.143,84.63,7
TRAFJRD128F4288F65,207.20281,0.166,-14.799,203.244,154.603,7
TRASRNM128F92E1C70,150.36036,0.0,-10.091,145.531,136.032,7
TRAHRDL128F92FC334,227.34322,0.212,-12.955,208.997,140.281,7
TRALYCX12903CB6D4E,198.84363,0.373,-13.152,190.816,201.512,7
TRAVUOW128F4262955,229.66812,0.098,-9.349,219.852,167.377,7
TRACKXA12903CB6D40,276.16608,0.287,-11.404,267.122,201.651,7
TRAAIAN12903CFF16D,176.27383,0.183,-11.479,166.911,151.911,7
TRAIVMM12903CFAD62,173.24363,0.287,-7.236,166.388,127.765,7
TRAQQUQ128F933671B,220.73424,0.0,-13.333,210.977,87.858,7
TRAXLRT128F4238A87,229.95546,0.13,-8.042,225.53,158.113,7
TRBCNRB128F9331CDD,186.17424,0.0,-6.504,180.762,101.214,7
TRAEQAB128F429C226,177.71057,1.137,-15.015,169.599,180.876,7
TRBGHFZ128F146984C,261.27628,0.35,-13.817,247.652,129.393,7
TRAOINL128F9315A1A,265.37751,0.218,-6.089,259.268,147.882,7
TRBDBRX128F92F6E19,177.21424,0.0,-7.278,165.709,163.921,7
TRAFFKV12903CE29B5,234.68363,0.0,-14.213,230.017,102.605,7
TRACDJT128F42324C7,204.85179,0.629,-9.99,193.62,146.445,7
TRAIVLC12903CF3A0C,231.49669,0.171,-6.092,218.285,153.052,7
TRAIHWC128F9331CF0,197.48526,0.0,-6.382,193.37,131.868,7
TRATQRH12903CE2B65,215.14404,2.148,-6.487,209.328,128.769,7
TRARXVP12903CF39FE,262.47791,0.177,-6.53,256.279,156.084,7
TRAKFUN12903D0F74F,209.03138,3.529,-8.726,202.722,87.697,7
TRBHUHD128F9321DA8,255.89506,3.048,-10.455,255.895,89.21,7
TRACUVF128F4250C51,232.30649,0.084,-7.751,223.62,89.998,7
TRAXZJV128F4250DF7,219.58485,0.0,-15.064,207.528,90.274,7
TRALPAI12903CBF247,156.52526,0.52,-14.29,149.571,128.304,7
TRAMSTR128F9331A3B,218.87955,0.169,-11.442,211.586,84.994,7
TRBFJMI128F92E535C,212.24444,0.0,-6.791,206.292,153.058,7
TRBECGH12903CC2304,239.0722,0.13,-7.427,235.247,152.887,7
TRAIZQI128F42A51F9,242.15465,0.0,-8.702,242.155,72.884,7
TRALEEZ128F429508A,249.18159,0.0,-7.423,246.149,92.972,7
TRAYTMN128F9336B51,161.61914,0.0,-11.879,154.924,102.637,7
TRBGJOG12903CC3E93,167.36608,5.851,-8.383,167.366,122.701,7
TRAKRXM128F4250E33,135.49669,0.0,-11.575,130.444,201.953,7
TRABUSZ128F4257BAB,248.92036,0.281,-9.586,244.355,100.342,7
TRAVVWK128F4244971,198.37342,0.206,-16.154,188.563,94.303,7
TRBBNPX12903CA5375,209.29261,0.0,-8.839,200.139,171.597,7
TRBHNQO128F4257526,243.17342,0.195,-8.081,229.959,110.706,7
TRAWSJK128F42767F2,242.59873,0.491,-3.695,240.309,100.339,7
TRANYZJ128F423B989,231.67955,0.119,-7.837,219.632,146.545,7
TRBHLEZ128F427E5AF,243.98322,0.374,-8.258,237.0,162.618,7
TRAHBMA128F93167AE,253.70077,0.189,-5.863,225.953,186.285,7
TRACUUJ128F422EFF8,284.47302,0.0,-4.812,273.421,174.282,7
TRAZXDC128F429874E,223.4771,0.069,-6.658,220.148,99.994,7
TRBHRGD12903CA7A58,179.51302,0.0,-1.997,171.584,98.071,7
TRABULK12903CC1559,214.38649,1.025,-10.275,201.271,124.788,7
TRAMEED128F42325DF,284.73424,0.0,-5.807,280.375,161.353,7
TRACQIL128F931B8AD,195.10812,0.148,-7.551,189.318,158.103,7
TRATIAY12903CF7B87,230.71302,0.223,-9.893,218.076,209.649,7
TRAZJPD128F93365B5,219.402,0.0,-11.677,213.177,118.101,7
TRAWZFC128F92E78EF,191.73832,0.243,-8.814,185.498,142.066,7
TRADNJO12903C956DA,224.54812,0.328,-8.815,215.179,146.02,7
TRAHUTQ128F4254D9A,223.50322,0.404,-5.641,217.925,149.827,7
TRAYMIE12903D0FC68,223.4771,0.222,-4.845,217.054,146.238,7
TRAPGGP128F92E83B3,185.99138,0.0,-9.11,177.789,167.947,7
TRAMDCX128E07908F1,207.90812,0.276,-12.692,201.143,148.382,7
TRBBRRS128F4256EEF,199.75791,0.276,-8.141,192.644,165.469,7
TRARFLF128F425B49B,268.61669,2.415,-7.097,259.094,130.812,7
TRALETZ12903D0355E,231.33995,0.0,-10.258,223.806,59.957,7
TRBGRGB128F4289283,216.21506,0.177,-10.172,203.558,127.601,7
TRAFCVI128C7196BE6,237.45261,5.317,-13.486,218.506,158.57,7
TRAHBEF128F42416F7,225.25342,0.113,-7.629,220.816,96.006,7
TRAWRFC12903CF2624,227.81342,0.514,-5.642,219.736,90.018,7
TRAHUHP128F424BD36,132.44036,0.232,-7.554,132.44,126.274,7
TRAMKKJ128F1463612,217.93914,0.23,-14.241,204.376,101.799,7
TRAQBCD128F92EE352,221.88363,0.543,-12.783,213.42,176.536,7
TRAXZET12903CC1964,229.66812,0.218,-7.262,229.668,119.27,7
TRAXHFE128F93065A9,216.5024,0.38,-10.918,208.753,138.356,7
TRAPHPB12903CFE973,152.00608,0.328,-12.449,138.937,159.659,7
TRANEHV12903CD1E33,250.90567,0.186,-18.933,224.961,118.132,7
TRAZYFP128F9336BD6,206.78485,0.09,-7.651,199.599,152.91,7
TRASPAS128E078DFB3,307.61751,1.035,-8.252,298.806,146.581,7
TRAGDKW12903D0E755,227.5522,0.182,-7.113,222.848,114.272,7
TRAYHDU128F42942CA,272.69179,0.38,-7.198,257.631,90.184,7
TRASUIZ12903CA4ACE,188.99546,0.0,-6.734,182.613,176.022,7
TRAVOXE12903D0FBB2,247.77098,0.148,-5.652,242.765,150.788,7
TRBCSLF128E0795524,216.45016,0.188,-11.675,205.578,83.712,7
TRAAUIH128F4254C9D,224.28689,2.409,-4.779,217.623,241.877,7
TRAOKTB128F930612A,229.35465,0.0,-4.268,224.972,91.995,7
TRAIMHP128F425118C,241.29261,0.194,-11.368,223.498,99.894,7
TRASYQN128F9309915,228.10077,0.357,-7.103,213.339,168.049,7
TRBCFNZ128F4241704,205.29587,0.737,-5.758,201.584,159.798,7
TRAPFRM128F933A19B,172.09424,0.2,-8.693,164.217,117.683,7
TRBEDVH128F14599C7,199.94077,0.206,-6.469,197.265,101.786,7
TRBCOKA128F4280D91,289.64526,0.0,-6.46,280.201,137.746,7
TRATYYP128F9335EE9,213.10649,0.154,-6.109,202.693,98.028,7
TRAOCUF128F4238DC7,184.34567,0.224,-12.041,182.219,124.556,7
TRAHWOM128F933A1A1,199.8624,0.195,-9.341,192.435,121.834,7
TRBHUZJ128F930C29C,251.11465,3.825,-7.327,241.331,209.956,7
TRAWAWH128F934C8E4,297.42975,0.078,-6.253,292.508,170.238,7
TRAEPGH128F9343CD8,171.10159,0.0,-6.176,167.729,115.737,7
TRAQRNL128F42148D3,186.8273,0.313,-6.975,177.627,164.93,7
TRBCBVY128F933A195,223.97342,0.194,-7.364,210.617,88.505,7
TRBCGVY128E07853E2,113.55383,5.532,-19.195,102.336,67.76,7
TRAEBLA128F423CBCA,190.71955,0.0,-5.977,187.431,126.682,7
TRBHOXO128F932A739,196.23138,0.0,-9.311,189.417,183.048,7
TRABJRW128F92EEABD,256.62649,0.0,-12.102,241.801,161.796,7
TRAVWVZ128F4239DD1,205.11302,0.156,-8.189,190.694,90.07,7
TRBDOVF128E0795641,245.34159,0.252,-7.663,234.905,91.099,7
TRAWYDB12903CC4519,219.42812,0.09,-5.65,213.809,187.944,7
TRASWVM12903CA5601,200.09751,0.363,-9.708,192.859,95.697,7
TRAJGEC128F9300463,223.29424,2.473,-6.87,220.642,157.897,7
TRAEQNK128F93363BB,476.9171,0.972,-6.826,472.886,132.337,7
TRATGQE128F93060E3,219.01016,0.0,-7.847,214.059,157.201,7
TRAJZCH128F933D2B7,168.85506,0.254,-9.515,168.855,197.213,7
TRAUBKK128F4254C97,225.77587,0.16,-6.937,220.578,83.831,7
TRAYMYA128F4262C9D,215.66649,0.107,-7.616,206.617,157.5,7
TRAKGDA128F423CBC8,183.53587,0.171,-5.953,178.759,127.493,7
TRBDLXL128F4239ED3,211.66975,0.0,-9.118,201.375,168.121,7
TRAEZAZ128F930608E,223.50322,0.0,-7.64,218.482,165.271,7
TRAGADP128EF341C7F,230.53016,0.368,-11.485,220.479,97.004,7
TRAGKXH128F933D9BB,252.55138,0.105,-15.121,235.967,85.56,7
TRBBHQO128F9341FC8,153.57342,0.381,-5.79,149.92,140.823,7
TRAUBNN128F4298B31,239.0722,0.194,-7.38,235.386,134.941,7
TRARXRH128F428927C,246.46485,0.183,-11.313,236.873,181.187,7
TRAIDPY128F425E9D0,226.40281,0.119,-5.627,213.188,154.585,7
TRAKCAT128F4238DC6,155.97669,0.142,-8.48,153.71,125.329,7
TRBHMJS128F9359728,223.29424,0.316,-6.582,215.899,147.97,7
TRANOKE128F42703A6,290.35057,0.16,-11.107,284.032,158.051,7
TRAYXHL128F14961C6,229.51138,0.183,-8.574,223.817,155.769,7
TRARNBZ128F4238CF7,158.1971,0.108,-6.712,158.197,104.465,7
TRADDEX128F4250DFC,208.87465,0.142,-10.484,201.81,162.736,7
TRAAUSW128F426646E,234.44853,0.374,-10.173,222.546,102.055,7
TRALUZM128C7196779,301.71383,0.334,-7.449,274.17,122.773,7
TRAIADF12903D0023E,193.12281,0.14,-8.173,185.359,132.088,7
TRAAJYX128F4255568,301.81832,2.566,-8.095,289.332,61.971,7
TRBCGET128F9315E90,219.76771,0.537,-10.837,209.548,147.436,7
TRAGSOA128E078F934,185.5473,0.531,-19.633,175.572,122.376,7
TRADVEH128F4254C0B,29.41342,0.194,-15.0,29.413,170.781,7
TRBFALE128EF341C77,180.81914,0.411,-13.606,169.732,164.069,7
TRBCKFA128F9336580,229.01506,2.368,-13.229,216.474,92.01,7
TRAZTHP128F145849C,325.3024,0.177,-12.532,320.052,123.669,7
TRAWRZX128F93019AC,292.25751,0.322,-14.292,280.375,167.278,7
TRBBRFQ12903CE2997,179.09506,0.266,-6.543,172.286,157.177,7
TRBECIP128F42515B1,253.57016,0.223,-7.268,241.162,155.827,7
TRBFYJE128F14A8ABF,266.05669,0.0,-10.762,253.527,153.264,7
TRBDZSK128F92F8E05,215.53587,0.072,-6.32,212.834,75.017,7
TRALBHB12903CA2E52,202.03057,0.171,-13.637,195.042,136.72,7
TRAALUX12903CFD50B,215.30077,0.588,-9.741,208.376,163.445,7
TRAODCQ12903CE4436,191.99955,0.142,-8.045,181.278,147.791,7
TRAYVCS12903CE1ED8,56.842,0.154,-21.569,53.545,104.775,7
TRADPFS12903CB8C71,193.93261,0.742,-13.688,186.096,163.848,7
TRAJUXT128F932B03C,256.78322,3.611,-13.139,251.501,85.988,7
TRAJBSF12903CE2759,295.49669,0.0,-9.32,293.21,124.771,7
TRBASXY12903CB069F,207.01995,0.845,-7.889,194.026,135.005,7
TRBCWQC12903CA45DE,240.48281,0.0,-6.335,235.712,160.655,7
TRAFQEG128F92FC332,250.85342,0.223,-12.439,239.496,168.935,7
TRAPVXS128F9331A42,242.20689,0.229,-13.629,234.452,168.203,7
TRAYPXP12903CD8D45,180.53179,0.189,-9.068,172.832,151.498,7
TRAZBQW128F9306FD2,201.56036,0.177,-4.859,194.781,153.602,7
TRAQOSE128F42575EF,228.96281,0.106,-11.627,219.04,115.862,7
TRATAMJ12903CA7BA9,201.97832,0.177,-3.669,198.316,69.594,7
TRADRPV128F92E4B4A,193.64526,0.38,-6.874,180.048,211.986,7
TRARQSR128F933A1BF,210.02404,0.292,-9.737,200.516,136.835,7
TRAJJZZ128F930B88C,321.30567,0.171,-7.253,299.746,149.939,7
TRARMPI12903CCE6BD,256.20853,0.194,-17.266,252.836,175.202,7
TRBHFWZ128F42A2196,255.16363,12.388,-5.318,248.21,135.733,7
TRALGWZ128F4241B20,309.83791,0.351,-7.325,297.215,144.144,7
TRACACF128F4261F09,207.56853,2.897,-9.01,201.038,105.671,7
TRBFRNX128F9306093,290.16771,0.0,-7.06,286.668,174.33,7
TRAGZIJ12903CE27E4,200.41098,0.223,-7.454,200.411,135.537,7
TRASTBU12903CC3EA8,219.95057,0.0,-8.441,208.033,192.013,7
TRAUMPU12903CBD2E2,264.14975,0.084,-11.398,257.173,95.37,7
TRAKFWY128F429DA3D,221.70077,2.711,-8.043,216.863,142.749,7
TRAWSCW12903CD6C7E,188.15955,0.313,-10.303,181.708,127.506,7
TRARYQP12903CA18A4,228.10077,0.108,-6.18,222.163,66.201,7
TRAZIKB128F4265F70,211.33016,0.142,-11.91,200.487,142.674,7
TRABJFO128F933DD61,221.83138,0.0,-12.084,213.85,160.011,7
TRARPTJ12903CE2898,221.09995,0.066,-5.781,217.757,102.581,7
TRAKGOF128F93060F6,178.15465,0.0,-6.536,171.683,159.728,7
TRAZZXH128F933D2BA,147.46077,0.0,-9.769,144.863,186.6,7
TRADSVJ12903C9CDFA,265.97832,0.345,-5.425,250.392,150.116,8
TRAXUBQ128F4242E2F,378.04363,0.0,-5.17,364.025,140.043,8
TRAHYLE128F1494718,202.1873,2.067,-7.204,193.091,138.43,8
TRAQRFD128F9322DE6,124.39465,0.0,-4.861,124.395,97.546,8
TRAEIKW128F1456B1A,197.51138,0.469,-5.173,197.511,101.923,8
TRANTFR128F931C7DA,210.59873,0.0,-4.289,203.79,84.99,8
TRARWUM128F42AC917,172.72118,0.27,-5.013,162.83,128.176,8
TRBAHJW128F92CC8B4,509.49179,0.0,-6.664,479.295,165.908,8
TRASARO128F145E40F,121.73016,0.218,-7.124,110.748,116.664,8
TRAEGJE128F42656F1,107.83302,0.833,-6.028,102.464,217.289,8
TRAMBBV128F9337714,175.25506,0.0,-2.255,163.811,110.134,8
TRAUMZG128F934462A,282.64444,0.334,-13.98,271.563,133.088,8
TRAFFPR128F421A35F,184.05832,0.189,-6.547,175.676,131.121,8
TRANDBY128F146E8CC,219.79383,0.0,-4.164,208.701,95.254,8
TRBBWDJ128F42595D5,142.23628,0.0,-14.05,133.596,94.838,8
TRALJVQ128F428C764,261.17179,0.183,-6.182,251.826,92.186,8
TRAQVDI128F42969C8,292.91057,0.413,-9.11,289.808,89.949,8
TRAVHLR128F146B476,223.05914,0.0,-7.383,223.059,93.011,8
TRADKDX128F9320676,253.67465,0.158,-7.442,241.795,150.83,8
TRAMQKQ128F93291A3,195.18649,0.0,-8.702,195.186,148.244,8
TRARZKD128F425D64D,389.25016,0.2,-2.991,383.089,85.322,8
TRAVTEH128E07953EA,314.20036,0.322,-5.567,307.891,142.141,8
TRBGYBT128F428C80B,252.682,0.346,-11.482,245.772,89.919,8
TRAPOYU128F42644C3,220.31628,0.328,-10.291,198.583,144.447,8
TRABCXB128F4286BD3,363.85914,0.233,-6.977,355.776,90.199,8
TRAXKPM12903D0611E,199.05261,0.272,-5.778,192.673,148.601,8
TRAYXPS128F422842E,168.25424,0.308,-5.936,168.254,134.102,8
TRAACQT128F9331780,484.62322,28.172,-15.335,480.363,138.007,8
TRALDFY128F4244166,256.15628,4.371,-8.549,248.866,124.616,8
TRBEWTY12903CB4779,218.80118,0.432,-8.452,218.801,179.629,8
TRBGWSR128F4286574,333.58322,0.0,-6.282,328.841,96.384,8
TRAUJKJ128E078FA48,228.70159,0.078,-10.736,211.609,128.684,8
TRAJRMO128F421FA6F,286.6673,0.179,-13.06,283.568,152.516,8
TRBGWWM12903CCE627,172.14649,0.084,-6.088,161.994,104.115,8
TRAFXHL128F148D175,291.57832,0.102,-19.544,280.143,189.524,8
TRAGKTN128F933C68B,151.01342,0.286,-10.133,142.646,131.966,8
TRAXYUH128F149EA4E,212.92363,0.132,-9.698,203.192,95.415,8
TRAQMNJ128F92E9D94,288.80934,2.932,-13.892,280.416,61.198,8
TRAESWB128F149CB2C,434.88608,0.0,-8.844,426.516,84.437,8
TRBIFGK128F92F23A2,225.12281,0.0,-4.808,207.697,134.734,8
TRASARM12903D03718,236.35546,3.065,-9.975,225.414,131.388,8
TRBBJVE128F9303F10,213.96853,0.438,-9.041,194.101,86.958,8
TRBEISX128F9322F51,233.03791,2.757,-4.329,219.974,131.059,8
TRAFCPP128F426EC01,156.42077,0.229,-20.174,149.014,136.821,8
TRAWMMI128F149CB27,245.36771,2.09,-6.913,238.08,155.521,8
TRACZUC128F92F0337,255.00689,0.0,-5.563,250.067,149.948,8
TRAVDGG128F92E389A,166.66077,0.316,-17.053,161.321,112.625,8
TRARNKQ12903CE7299,283.79383,0.0,-7.961,260.725,107.183,8
TRABKBS128F42823EC,237.42649,2.786,-4.621,227.498,80.41,8
TRAVZYU128F92E4ECB,198.42567,0.247,-5.77,185.719,128.005,8
TRABLIM12903CCED5D,191.13751,0.266,-10.862,185.696,97.03,8
TRAYESZ128F1458FAE,288.80934,0.214,-12.525,276.126,102.976,8
TRARHCB128F148D1B0,85.9424,0.196,-5.542,83.069,212.293,8
TRAYCIH128E07890B9,67.76118,0.328,-18.967,63.832,89.32,8
TRAACER128F4290F96,207.77751,0.061,-4.264,204.696,166.862,8
TRAJJON128F426EB30,182.69995,0.235,-18.526,177.197,108.188,8
TRAQDID128F92FF26D,251.21914,0.0,-4.518,248.674,102.889,8
TRALCTB128F429F75C,184.78975,0.403,-14.727,179.078,95.666,8
TRAIBXQ128F425E6A5,225.27955,3.077,-6.205,219.852,127.006,8
TRAUBRC128F92EF13F,212.63628,0.147,-12.617,205.357,87.669,8
TRAELWU128F4230D12,180.03546,0.2,-19.24,174.829,153.765,8
TRAEWHH128F428F3AB,216.05832,0.113,-4.773,206.878,157.001,8
TRACALZ12903CDCFBB,124.94322,0.415,-7.31,120.32,120.703,8
TRAQELO128F42595F5,218.09587,0.456,-15.459,213.031,131.624,8
TRAAGPJ128F428CD1B,288.41751,0.113,-8.165,279.179,115.606,8
TRANVCJ128F425FC37,245.68118,0.334,-9.325,238.063,88.508,8
TRADZKZ128F4256E3B,187.95057,0.274,-11.516,184.227,103.432,8
TRAYVMU128F92EC210,318.01424,0.0,-5.03,318.014,86.693,8
TRAHEYD128F934A130,151.19628,0.0,-14.243,146.86,87.899,8
TRABYND128F42765BB,247.7971,3.117,-12.649,232.409,86.665,8
TRBGYKY128F42668F2,299.4673,0.486,-12.935,287.718,89.818,8
TRAWEDC128F14A2EBA,201.74322,0.478,-12.083,197.004,123.788,8
TRBGQAB128E07877E4,269.34812,0.0,-2.976,262.931,124.915,8
TRALRNQ128F428CE3E,210.36363,0.1,-6.472,204.672,137.911,8
TRBBBOA128F42624DA,92.18567,0.0,-3.565,92.186,151.184,8
TRBFKHT128F427215E,316.76036,0.0,-11.76,297.302,98.406,8
TRANQYI12903CA2BA9,236.79955,0.0,-4.361,230.226,144.777,8
TRAWCQE128F14676AC,360.95955,5.103,-7.072,345.53,141.78,8
TRARWXF128F9353B37,181.39383,0.061,-10.173,178.306,161.7,8
TRBBVYI128F4291603,142.65424,0.34,-5.235,139.471,106.002,8
TRBDIOP128EF35F99C,270.70649,3.913,-6.247,261.433,164.049,8
TRBEMTF128F42660CA,200.07138,0.095,-4.737,187.826,162.909,8
TRACNAS128F14567C6,274.20689,2.746,-8.962,262.774,168.946,8
TRAIRHS128F4287576,197.0673,0.0,-15.163,188.041,130.889,8
TRAWLTG12903CB226E,280.76363,0.2,-5.073,280.764,109.402,8
TRAJYXI12903CF8185,83.98322,0.0,-20.856,83.983,100.03,8
TRAPJYG128F9320780,74.762,0.0,-19.121,67.245,117.815,8
TRAAKAS128F4246013,416.80934,0.0,-7.982,396.533,124.04,8
TRAJKXO12903CB5B7D,126.69342,0.0,-14.527,120.32,117.236,8
TRAVRTO128F4280C14,249.67791,0.311,-4.177,238.986,120.638,8
TRAGXNT12903CEB1B9,264.59383,0.34,-6.144,253.806,76.415,8
TRBAMHJ128F9302A08,261.61587,0.0,-5.743,250.032,102.143,8
TRBDAVU128F423814A,318.09261,0.0,-6.182,313.104,141.223,8
TRAJPUF128E0784808,299.57179,0.179,-10.915,287.33,155.999,8
TRAWDEZ128F427ED67,199.26159,0.0,-3.254,199.262,199.028,8
TRAGLAE12903CFFEED,364.14649,0.0,-3.6,351.463,119.827,8
TRBCUUU128F425CA73,157.20444,2.682,-13.454,147.557,131.198,8
TRAYQSZ12903CDCFCB,235.7024,0.764,-12.422,231.439,80.624,8
TRBCMSO128F92E6AE5,215.64036,0.0,-4.462,207.215,237.831,8
TRBCGXG128F9322DBB,52.32281,0.0,-14.089,52.323,103.54,8
TRASQCW12903CA07D9,222.79791,2.397,-15.646,212.294,106.895,8
TRAUVAQ128F92DC677,195.47383,0.061,-7.246,187.588,103.776,8
TRBAVVM128F4250938,190.87628,0.107,-4.67,187.06,105.061,8
TRABMYD128F428BD38,113.60608,0.223,-11.661,110.022,100.15,8
TRAQFEZ128F92E565D,355.05587,0.321,-9.681,340.468,215.461,8
TRBDFJX128F92C2847,69.90322,0.0,-7.949,60.889,169.654,8
TRAQKCG12903CBE810,298.05669,0.0,-4.304,295.184,180.974,8
TRATZQS128F1467D4B,205.50485,0.154,-16.619,202.838,94.48,8
TRBGJOH128F932C0C4,197.90322,2.606,-9.241,188.714,85.515,8
TRBGLCC128F427FE7D,264.41098,8.899,-18.576,257.701,107.965,8
TRACYOV128F92CB613,118.49098,0.0,-12.708,108.344,173.709,8
TRBEJFD128F93222D8,70.03383,0.0,-4.665,64.824,164.216,8
TRAIXJZ12903CEDB1D,146.15465,0.0,-5.22,146.155,112.09,8
TRAMXJC128F428E68F,230.66077,0.363,-11.425,223.37,113.11,8
TRAYGYY128F92CB1CE,668.62975,0.142,-11.403,659.905,86.702,8
TRAQMKM128F92E4EDD,330.1873,0.0,-10.454,314.787,176.02,8
TRBDOGI128F4252243,331.04934,4.638,-4.747,295.091,90.438,8
TRAUVUF128F148D1AA,181.21098,1.164,-5.128,170.916,111.153,8
TRBDDKF128F426BF7B,281.18159,0.072,-10.67,259.738,196.022,8
TRAAUEO128E0780CB9,241.52771,0.0,-7.255,229.837,108.264,8
TRAPTXN128F424A172,172.59057,0.165,-15.134,166.104,104.579,8
TRAMPHV12903CF952C,127.37261,0.0,-7.992,124.709,164.648,8
TRBBTUV128F933D382,179.59138,0.0,-10.223,175.723,70.183,8
TRAHQYK128F426A82F,284.9171,0.0,-5.068,278.338,173.985,8
TRAEHLP128F933720D,314.14812,0.0,-5.853,304.21,130.459,8
TRAFWEV128F428D391,210.07628,0.194,-8.522,202.879,189.616,8
TRAVOLQ128F9322DB4,91.34975,0.0,-11.867,82.03,95.502,8
TRBICWI128F4234787,289.77587,0.113,-11.992,279.829,92.433,8
TRBHCXR128F92E7D0E,183.90159,0.087,-12.289,178.666,187.176,8
TRAXTTX128F9301092,176.37832,0.659,-14.4,169.79,94.624,8
TRAHKNW128F9312CFD,188.55138,0.27,-8.602,180.651,103.225,8
TRABDSK128F42443F1,75.57179,0.0,-7.626,75.572,100.032,8
TRAOWBP128F4257C64,264.82893,0.259,-6.892,252.395,142.449,8
TRADMCH128E0784D99,294.68689,0.0,-5.4,277.734,151.805,8
TRBIJYB128F14AE326,209.73669,0.125,-5.324,193.167,150.575,8
TRADYUQ128F421A896,182.83057,0.247,-14.755,171.712,74.601,8
TRAZNDO12903CF3CE6,273.34485,0.322,-11.108,266.971,84.054,8
TRBCYFO12903D11E5C,163.83955,0.189,-9.107,159.173,157.875,8
TRAUMIT128F424DA18,137.37751,0.162,-5.477,134.194,127.407,8
TRARFAZ128F93481AD,250.8273,0.0,-4.535,243.635,99.995,8
TRAOIBO128F422873B,121.91302,0.38,-11.534,119.496,102.769,8
TRALROP128F92CA9CC,274.65098,0.0,-4.203,274.651,173.983,8
TRAHEWR128F422BDF8,286.35383,0.228,-3.38,282.366,134.293,8
TRAKJOW128F1489DE4,186.56608,0.0,-6.772,182.137,121.744,8
TRAHIPA128F4279744,207.56853,0.0,-11.622,207.569,171.648,8
TRAYADL128F14A4735,161.85424,0.356,-13.961,151.057,100.191,8
TRAUONA128F4255A38,160.96608,0.0,-8.317,157.907,84.141,8
TRAIWNK128F429245D,263.57506,4.743,-8.511,252.401,128.006,8
TRATNUJ128F1451E0C,216.37179,0.136,-8.023,205.717,101.526,8
TRACUJR12903CA4D39,247.01342,0.212,-4.568,247.013,106.724,8
TRASHAE128F933915A,231.00036,0.496,-7.054,218.343,142.192,8
TRAIWNA128F145E2CD,247.95383,0.218,-17.664,230.963,119.389,8
TRBFIHF12903CF0573,564.37506,14.211,-6.709,559.247,137.971,8
TRAXOQD12903CDD59D,84.1922,0.0,-2.908,84.192,120.907,8
TRANTOT128F428ACD8,138.52689,0.136,-3.376,131.628,139.755,8
TRAYDXM128F9317358,428.45995,0.0,-12.686,420.856,119.943,8
TRAMNUL128F92DFD82,346.25261,0.0,-7.523,321.596,134.909,8
TRAYJPA12903CC54B4,171.83302,0.218,-16.964,171.833,81.073,8
TRARCZH12903CF7D2F,229.58975,0.0,-8.064,229.59,102.984,8
TRAWFCM12903CBE6FA,252.81261,0.0,-4.194,250.404,100.138,8
TRBCTBG128F42B7E1B,266.03057,0.0,-6.404,266.031,129.909,8
TRAOOGL128F93303AA,125.25669,0.444,-13.386,119.931,146.909,8
TRASYWM128F14804A5,153.25995,0.0,-2.648,148.468,143.224,8
TRAOJYI128F42AD95E,159.60771,0.392,-8.503,146.326,103.005,8
TRAYKTU128F934C82A,285.1522,2.955,-9.462,285.152,165.712,8
TRALWNE12903C95228,170.00444,0.084,-8.733,163.254,154.332,8
TRAZJZD128F92DA991,181.39383,0.0,-15.209,173.006,121.526,8
TRAHDYQ128F930CE03,204.56444,0.397,-14.554,196.325,116.318,8
TRAODAO12903CB24B8,193.35791,0.287,-7.474,185.417,106.14,8
TRANGQX128F422F1DE,227.99628,0.0,-5.512,227.996,128.639,8
TRAPGNA128F421A89E,204.09424,0.264,-8.091,197.097,108.496,8
TRASYVY128F4254487,247.77098,0.305,-9.522,236.46,93.734,8
TRBHHUC128F4294C6F,299.72853,0.0,-16.253,286.598,173.945,8
TRANAOE128F429961F,140.5122,0.183,-16.522,132.476,100.483,8
TRADKAX128E0786B92,195.29098,0.0,-7.163,191.872,150.155,8
TRBEGAV12903D16172,42.68363,0.0,-5.601,42.684,136.191,8
TRACOHQ128F424C5EF,323.18649,0.0,-4.238,323.186,150.11,8
TRAZZOQ12903CDDCB6,242.99057,7.93,-9.253,220.27,120.948,8
TRAIJMG12903D08168,163.13424,0.212,-9.429,151.011,85.82,8
TRAORSC128F4235056,88.73751,0.242,-4.404,85.931,134.492,8
TRAYTMY12903CE4E5A,153.28608,0.09,-26.024,140.835,79.499,8
TRAFRTX128F93426B7,383.29424,0.0,-12.338,383.294,147.83,8
TRAHGAF128F930468E,133.3024,0.0,-6.02,124.256,137.158,8
