track_id,duration,end_of_fade_in,key,key_confidence,loudness,mode,mode_confidence,start_of_fade_out,tempo,time_signature,time_signature_confidence
TRBBEEP128F147F1BF,173.08689,0.181,4,0.215,-3.39,1,0.359,165.036,90.645,1,0.868
TRBBEHB128E0784F71,237.19138,0.0,7,0.012,-2.76,1,0.397,234.249,95.953,4,0.762
TRBBEYU128F4235623,240.71791,0.235,8,0.901,-5.281,1,0.827,229.918,123.998,5,0.492
TRBBEQY128F42373AF,199.67955,2.514,11,0.631,-12.256,1,0.589,196.342,80.472,4,0.0
TRBBEGG128F9314BAA,198.42567,1.127,4,0.002,-7.958,0,0.063,187.35,175.954,7,0.0
TRBBEJC128F4281471,227.082,0.473,0,0.602,-15.525,1,0.361,214.727,157.087,4,0.0
TRBBEAE128F429E371,195.68281,0.38,2,1.0,-11.131,1,0.774,183.954,87.61,1,0.86
TRBBECU128F931E67C,229.45914,0.253,0,0.707,-6.032,1,0.616,226.923,159.134,4,0.62
TRBBNML12903CBD2B3,245.81179,0.0,8,0.626,-7.92,1,0.794,237.401,151.528,4,0.899
TRBBNCE128F4295D5E,217.10322,0.0,11,0.551,-6.898,0,0.205,217.103,103.015,4,0.895
TRBBNNS128F931C83D,286.77179,0.212,7,0.619,-10.224,0,0.736,283.905,179.999,4,0.807
TRBBNPX12903CA5375,209.29261,0.0,0,0.657,-8.839,1,0.551,200.139,171.597,4,0.766
TRBBNGV128F147EAFC,194.87302,0.369,2,0.09,-11.906,1,0.429,194.873,128.544,4,0.147
TRBBNRP128F92EDD9D,220.26404,0.0,2,0.795,-7.152,1,0.81,211.006,137.296,4,0.0
TRBBNTP128F92D934C,193.90649,0.421,7,0.005,-9.984,1,0.23,181.255,88.58,4,0.0
TRBBNCR128F930B340,185.28608,0.171,10,0.715,-10.777,1,0.818,180.013,105.217,4,1.0
TRBBNDS12903CBF924,217.88689,2.467,11,0.449,-7.29,1,0.416,209.589,104.035,4,0.999
TRBBNKD128F92F251E,250.48771,0.224,2,0.663,-8.214,0,0.463,234.051,82.98,1,0.0
TRBBNIV12903CD4755,221.72689,0.316,0,0.735,-8.168,1,0.682,219.133,119.446,4,0.904
TRBBNHZ128F423E599,478.45832,0.909,9,0.485,-13.27,0,0.437,470.407,87.982,4,1.0
TRBDTFI12903CFC3F1,230.3473,0.154,9,0.485,-10.6,1,0.578,221.135,121.739,4,1.0
TRBDTGV128F934BD84,257.82812,0.208,7,0.93,-6.766,1,0.642,248.152,108.634,4,0.691
TRBDTWR128F149E9B7,190.74567,0.264,9,0.51,-12.7,0,0.515,174.829,98.987,1,0.0
TRBDTXD12903CE7192,194.76853,0.102,11,0.201,-9.457,1,0.195,190.328,180.009,4,0.249
TRBDTZX128F92DFA66,223.89506,0.078,11,1.0,-6.103,1,0.815,220.595,127.969,4,0.23
TRBDTEG128F4265CC9,184.05832,2.438,5,0.161,-14.32,1,0.578,167.01,79.606,1,0.256
TRBDTNY128F9327A10,253.02159,0.194,2,0.211,-8.885,1,0.396,243.281,131.564,4,0.172
TRBDRIT128F42929A1,215.27465,0.0,10,0.0,-8.089,0,0.0,209.955,95.192,4,1.0
TRBDRBO128F9313A38,272.95302,0.061,9,0.745,-5.521,1,0.483,268.899,162.016,4,0.748
TRBDRBR128F424D5B6,255.34649,0.0,9,0.706,-6.923,1,0.669,248.93,142.968,4,0.517
TRBDROB128F93093CA,300.14649,0.328,4,0.194,-15.309,0,0.48,281.182,89.095,4,0.49
TRBDRCK128F92F738B,293.38077,2.351,0,0.73,-6.342,0,0.692,289.936,149.234,4,0.473
TRBDREO128F427F114,206.18404,0.0,7,0.202,-11.429,1,0.348,201.967,174.395,4,0.0
TRBDRUE12903CD596D,243.25179,0.0,6,0.502,-7.8,0,0.294,235.566,142.212,4,0.68
TRBDRTN12903D021D9,228.91057,0.073,1,0.477,-7.048,1,0.52,224.386,86.104,1,0.0
TRBDRIR128F4241358,267.78077,0.0,7,0.65,-2.818,1,0.619,255.152,123.033,4,1.0
TRBDRFM128F9301DAD,277.83791,2.426,9,0.634,-9.947,1,0.473,268.353,110.123,4,1.0
TRBDRHL128F1474BBC,254.30159,3.715,2,0.731,-5.415,1,0.428,241.07,89.481,4,0.47
TRBDRSG128F92D2583,164.20526,0.09,0,0.49,-6.035,0,0.183,160.74,93.507,1,0.0
TRBDRCG12903CAEAEC,289.27955,0.157,7,0.042,-6.776,1,0.227,275.482,160.05,4,0.0
TRBDRIN128F9308ABF,267.31057,0.0,5,0.316,-11.947,1,0.49,258.659,128.48,1,0.452
TRBDRCA128F9321DD9,223.92118,0.0,0,0.766,-12.532,1,0.688,212.143,96.261,7,0.811
TRBDBVP128F428EA51,301.26975,0.177,8,0.495,-3.842,0,0.544,293.814,89.607,4,1.0
TRBDBIU128E0791595,31.37261,0.0,11,0.343,-12.352,0,0.485,31.373,60.276,1,0.0
TRBDBWW128F426D386,141.19138,0.585,4,0.318,-6.393,0,0.4,141.191,161.071,4,0.719
TRBDBDS128F4263E48,287.11138,0.365,9,0.706,-11.992,1,0.587,274.262,139.469,3,0.322
TRBDBDU128F424A04C,150.80444,0.628,7,0.009,-5.433,1,0.269,147.215,170.732,4,0.0
TRBDBKZ128F425D023,23.87546,0.0,0,0.0,-16.853,0,0.0,23.875,98.388,7,0.0
TRBDBJM128F1456D2D,215.24853,0.0,5,0.854,-5.316,1,0.496,205.264,171.693,4,0.928
TRBDBXO128F42B3E45,201.22077,0.247,1,0.031,-7.633,1,0.512,185.742,81.689,4,0.793
TRBDBJY128F93257C3,214.49098,0.0,10,0.281,-14.966,0,0.427,211.383,95.385,1,0.0
TRBDBUA128F42A0B01,194.71628,0.375,1,0.508,-6.224,0,0.571,188.383,87.006,4,0.901
TRBDBGX128F92F3BC9,227.57832,0.0,0,0.58,-13.083,1,0.517,227.578,141.004,4,0.104
TRBDBOI128E07817D7,205.40036,0.436,5,0.238,-10.782,0,0.392,197.747,154.244,4,0.051
TRBDBRX128F92F6E19,177.21424,0.0,11,0.485,-7.278,0,0.476,165.709,163.921,4,0.373
TRBDBVM128F427BCC9,276.71465,1.001,8,0.343,-6.694,0,0.439,264.185,116.815,4,0.982
TRBDOXZ128F93420F3,157.09995,0.0,4,0.279,-8.511,1,0.36,150.721,125.163,4,0.729
TRBDOBL128F933B262,294.55628,0.171,6,0.479,-9.183,1,0.705,282.5,93.373,4,0.331
TRBDOAR128F42618B7,274.25914,0.354,0,0.931,-8.04,1,0.655,269.973,167.677,4,0.577
TRBDOTZ128F422A961,397.26975,0.084,0,0.469,-11.018,1,0.45,384.029,140.026,4,0.416
TRBDOGI128F4252243,331.04934,4.638,10,0.035,-4.747,1,0.21,295.091,90.438,3,0.72
TRBDOVF128E0795641,245.34159,0.252,1,0.008,-7.663,1,0.23,234.905,91.099,4,1.0
TRBDOEW128F1452A7B,215.2224,0.0,0,0.255,-13.538,1,0.253,211.772,137.113,5,0.582
TRBDOQA12903CD9C2C,517.56363,0.0,11,1.0,-7.956,0,0.684,508.546,147.0,4,0.118
TRBDOPG128F425EA69,136.30649,0.0,0,0.536,-26.514,0,0.508,118.201,122.148,5,1.0
TRBDODQ128F423A780,216.60689,0.0,5,0.466,-5.721,1,0.475,201.201,200.114,3,1.0
TRBDOFA128F427C09D,652.40771,0.258,2,0.508,-7.863,1,0.499,641.091,121.884,4,1.0
TRBDOMM12903CA0A9B,212.13995,0.154,10,0.417,-11.799,0,0.327,198.943,109.474,4,0.794
TRBDOEI128F9329AE5,217.62567,0.183,8,0.038,-7.008,0,0.17,217.626,115.584,4,0.152
TRBDOUZ128F427B43D,99.10812,0.0,5,0.907,-10.644,1,0.877,88.097,108.895,4,0.0
TRBDOOA12903D06D87,486.42567,0.0,7,0.342,-12.33,1,0.425,486.426,58.47,4,0.633
TRBDOUZ128F9331438,225.77587,0.369,3,0.681,-12.382,0,0.583,216.961,111.28,3,1.0
TRBDOGK128F42372FD,384.70485,0.0,11,0.474,-10.498,1,0.543,374.538,118.241,4,0.31
TRBDDKF128F426BF7B,281.18159,0.072,8,0.408,-10.67,1,0.376,259.738,196.022,4,0.574
TRBDDMU128F9350474,333.19138,0.0,5,0.775,-6.996,1,0.594,316.534,196.429,4,0.66
TRBDDET12903CBD912,207.20281,0.2,11,0.354,-5.02,1,0.426,203.088,119.057,4,1.0
TRBDDQF12903CB309A,175.82975,7.628,7,0.802,-14.832,1,0.81,167.874,118.454,4,0.746
TRBDDCT12903CEF57E,190.37995,0.0,5,0.312,-7.057,1,0.376,190.38,125.802,4,0.0
TRBDDRB12903D133C5,399.04608,0.235,11,0.699,-12.712,0,0.461,391.262,123.401,5,0.619
TRBDDTD12903CA7AA9,272.79628,0.925,10,0.598,-8.858,1,0.56,260.04,107.371,3,0.896
TRBDDTT128F4291192,278.96118,0.0,10,0.323,-5.682,0,0.351,274.75,175.781,4,0.0
TRBDJHF128EF35793D,212.32281,0.102,1,0.734,-6.005,1,0.816,202.664,119.991,4,1.0
TRBDJUT128F9352FB1,300.77342,0.0,2,0.714,-11.44,1,0.667,300.773,87.679,4,0.877
TRBDJUQ128F148C4A5,260.12689,6.711,2,0.869,-13.382,1,0.669,242.875,167.832,4,0.902
TRBDJWK128F92F355D,275.59138,0.0,0,0.457,-12.034,1,0.619,260.36,72.882,4,0.283
TRBDJTR128F42A6A28,354.16771,0.0,1,0.47,-10.069,0,0.481,354.168,130.103,4,0.931
TRBDJAE12903CAD5EC,496.1171,8.249,0,0.217,-17.73,1,0.418,490.359,95.234,3,0.977
TRBDJNO128F9308DA0,225.14893,0.0,7,0.798,-13.247,1,0.995,217.832,158.429,3,0.227
TRBDJNN12903D05054,57.18159,0.0,8,0.591,-2.541,0,0.419,57.182,138.207,1,0.0
TRBDJNF12903CE6967,232.6722,5.114,4,0.026,-6.413,1,0.275,227.724,121.983,4,1.0
TRBDJWO128F427218D,250.06975,0.121,0,0.58,-7.818,0,0.467,233.784,128.444,1,0.0
TRBDJGV12903D0139B,178.15465,0.278,5,0.331,-7.929,1,0.288,174.852,143.061,1,0.0
TRBDWXK128F930E6DD,217.83465,0.171,6,0.887,-5.267,1,0.751,215.632,108.941,4,1.0
TRBDWDQ128F1455787,232.07138,0.194,10,0.504,-6.348,0,0.562,223.736,143.699,4,1.0
TRBDWCU128F4223233,297.79546,0.229,9,0.524,-5.579,1,0.448,291.765,54.192,1,0.0
TRBDWRY128F427991E,551.91465,0.328,6,0.439,-17.293,0,0.465,542.064,113.447,1,0.0
TRBDWJW128F145B1C0,158.14485,0.653,2,0.587,-12.948,0,0.613,147.389,130.422,4,0.0
TRBDWMK12903CED145,132.07465,0.212,9,0.481,-7.115,0,0.521,129.289,222.916,1,0.0
TRBDWBW128F932C973,147.69587,0.154,2,0.791,-9.877,1,0.545,138.873,134.021,4,0.382
TRBDWTJ128F9358452,153.36444,0.391,0,0.83,-14.874,1,0.62,148.643,114.805,4,0.738
TRBDWLE128F42B3112,209.13587,0.513,11,0.337,-8.852,0,0.429,201.096,123.438,7,0.051
TRBDWND128F9310537,240.45669,0.171,1,0.266,-6.513,1,0.121,236.437,120.406,3,0.894
TRBDWEU128F42660FF,120.94649,0.073,10,0.918,-14.77,1,0.792,111.258,137.465,1,0.0
TRBDZBH12903CE85E4,206.57587,0.073,4,0.76,-7.736,0,0.628,201.961,119.947,4,0.781
TRBDZPG128F9355D41,184.00608,0.0,9,0.023,-4.395,0,0.226,181.563,118.656,1,0.506
TRBDZSK128F92F8E05,215.53587,0.072,6,0.458,-6.32,0,0.44,212.834,75.017,4,0.904
TRBDZES128F424080B,259.23873,7.245,7,0.49,-24.424,1,0.561,228.914,161.191,1,0.0
TRBDZVP12903CC0089,291.97016,0.082,10,0.019,-6.342,0,0.41,278.198,168.0,4,0.132
TRBDIOP128EF35F99C,270.70649,3.913,6,0.0,-6.247,1,0.055,261.433,164.049,4,0.662
TRBDIEV128F426639A,274.85995,0.0,7,0.0,-11.961,1,0.218,255.39,178.471,1,0.0
TRBDITK128F931B9A7,229.61587,0.316,9,0.003,-6.859,0,0.0,226.017,101.139,4,0.794
TRBDISR128F423E194,252.57751,0.0,2,0.494,-7.546,1,0.629,252.577,156.107,4,0.365
TRBDIPI128F4279185,182.41261,0.449,2,0.0,-15.716,0,0.0,170.98,99.352,3,0.636
TRBDIEV128F147097A,232.14975,0.148,10,0.47,-3.952,0,0.497,218.778,184.15,4,0.987
TRBDIMX128F147A307,322.11546,0.409,4,0.175,-13.935,0,0.265,308.918,103.177,3,1.0
TRBDITJ128F145998C,237.34812,0.0,5,0.371,-5.928,0,0.451,237.348,104.013,5,0.938
TRBDILQ128F4286CC3,200.14975,0.194,9,1.0,-5.564,1,0.709,197.979,122.015,4,0.835
TRBDIZG12903CD68A3,124.13342,0.0,7,0.099,-3.988,1,0.452,121.812,114.638,1,0.341
TRBDIKL128F42649B0,392.85506,0.331,5,0.407,-11.876,0,0.509,385.887,127.749,4,0.0
TRBDIBC12903CE95C2,290.95138,0.0,3,0.787,-15.456,1,0.683,278.355,109.857,4,0.563
TRBDVZL128F92F579F,216.94649,0.131,11,0.527,-9.181,0,0.606,209.914,94.0,4,0.581
TRBDVLN128E078C6FB,381.30893,7.425,2,0.5,-11.996,0,0.542,369.905,171.944,7,0.57
TRBDVJF128E078894B,399.98649,0.14,7,0.737,-9.272,1,0.682,389.555,66.41,4,1.0
TRBDVVN128F4285CC6,152.92036,0.0,11,0.823,-7.132,1,0.587,149.728,152.343,4,0.782
TRBDVTP12903CD152B,258.2722,0.0,9,0.431,-11.599,1,0.539,254.189,105.027,4,1.0
TRBDVBK128F4263798,122.72281,0.351,9,0.597,-12.663,0,0.381,119.757,66.932,1,0.0
TRBDVVT128F4279D11,252.99546,0.0,8,0.502,-11.672,0,0.378,236.606,90.998,4,0.983
TRBDVWE128F92F930A,162.61179,0.177,0,0.0,-19.345,0,0.0,162.612,39.899,4,0.0
TRBDVCW128F427C875,71.88853,0.154,1,0.089,-12.015,1,0.439,71.889,120.232,4,0.782
TRBDVFB128F9339FCC,179.93098,0.351,3,0.026,-14.84,1,0.433,171.741,77.806,7,0.856
TRBDVPR128F9313EF3,459.93751,0.16,0,0.506,-14.8,1,0.566,451.802,105.142,3,0.997
TRBDHUR128F423EC48,311.19628,0.0,5,0.774,-9.356,1,0.674,286.912,97.036,4,1.0
TRBDHDP128F422931B,154.8273,0.131,7,0.868,-3.471,1,0.727,151.615,175.945,4,0.291
TRBDHCG128F4267BB6,239.41179,0.45,7,0.537,-2.572,1,0.557,232.287,147.97,4,0.0
TRBDHUE128F9317991,148.06159,0.264,7,0.013,-19.002,1,0.425,141.485,95.389,3,0.287
TRBDHUD128F934B032,178.96444,0.0,7,0.007,-8.007,1,0.184,178.964,156.616,4,0.192
TRBDHQV128F4229B78,51.48689,0.138,9,0.578,-15.993,1,0.422,51.487,64.798,1,0.0
TRBDHQD128F421E9B0,219.48036,0.263,10,0.312,-12.911,1,0.262,211.081,129.956,4,0.262
TRBDHYG12903CE49CC,147.33016,3.129,0,0.894,-21.437,1,0.479,147.33,124.508,4,0.835
TRBDHZE12903CAACBF,133.56363,0.221,0,0.41,-32.887,1,0.57,130.868,78.902,3,1.0
TRBDHSQ12903CDB3E8,196.88444,0.345,0,0.326,-10.426,0,0.306,192.61,107.601,1,0.0
TRBDHKL128F426BE45,213.26322,0.229,5,0.609,-6.146,0,0.615,205.7,94.987,4,1.0
TRBDHMR128F92F24C3,142.21016,0.0,2,0.495,-15.344,1,0.544,129.858,125.217,4,0.473
TRBDHSQ128F933E21F,116.45342,0.118,0,0.75,-21.623,1,0.692,109.581,97.519,4,0.586
TRBDHEO128F4268697,200.41098,0.0,5,0.686,-7.759,1,0.403,200.411,84.977,4,1.0
TRBDHZH128F932F55D,187.16689,1.025,9,0.417,-15.787,0,0.481,175.525,114.169,1,0.0
TRBDYAC128F4249498,258.0371,0.177,11,0.72,-5.997,1,0.636,253.01,97.979,4,0.469
TRBDYOL128F4278838,345.7824,0.0,0,0.779,-9.423,1,0.403,328.284,93.068,4,0.819
TRBDYKO128F423829E,152.31955,0.0,10,0.099,-14.02,1,0.339,145.043,116.045,4,0.854
TRBDYEJ128F9320633,117.75955,0.0,5,0.0,-15.812,0,0.148,114.312,107.675,4,1.0
TRBDYTE128F931F2F0,451.49995,4.331,10,0.071,-10.665,0,0.183,437.481,126.019,4,0.205
TRBDYNW128F425E6BE,240.3522,0.206,7,0.892,-5.7,1,1.0,226.72,140.496,1,0.271
TRBDYYN128F92F383F,198.3473,0.0,7,0.719,-5.121,1,0.745,194.206,84.186,1,0.193
TRBDYDF128F92DF9F2,168.51546,0.749,11,0.478,-12.908,0,0.542,161.698,98.063,4,0.0
TRBDYEF128F423DC43,240.97914,0.258,0,0.692,-9.328,1,0.637,225.379,90.719,1,0.0
TRBDYIF128F4294F19,155.16689,0.291,2,0.603,-13.921,1,0.63,152.085,96.474,1,0.475
TRBDYFY128F93330AA,451.29098,0.0,1,0.653,-12.242,1,0.525,443.077,106.187,4,0.826
TRBDYIC128F92F1D17,225.48853,2.287,1,0.31,-4.805,0,0.297,225.489,94.653,4,0.744
TRBDYHX128F14ADE2B,215.61424,0.229,4,0.711,-14.292,1,0.752,202.101,108.013,3,0.968
TRBDAXF128F92F6565,64.65261,0.189,8,0.085,-4.592,1,0.126,57.789,157.696,4,1.0
TRBDANT128E0782452,340.11383,0.571,2,0.496,-13.692,1,0.47,328.377,153.833,1,0.0
TRBDAYU128F9342A51,418.45506,0.345,9,0.233,-15.713,1,0.268,389.84,132.636,4,0.0
TRBDAVV128F426AA56,261.85098,0.183,2,0.455,-5.617,1,0.522,251.878,121.733,1,0.0
TRBDAQB12903CBF3AE,254.58893,0.0,10,0.371,-8.634,0,0.446,254.589,86.612,7,0.959
TRBDAVU128F423814A,318.09261,0.0,6,0.594,-6.182,1,0.582,313.104,141.223,4,0.273
TRBDAID128F92E88C6,213.13261,0.316,0,0.514,-26.383,1,0.389,213.133,72.777,4,0.939
TRBDQUF128F42AE54C,363.80689,0.595,7,0.417,-7.403,0,0.402,358.516,105.026,4,0.692
TRBDQIR12903CF0C9C,283.29751,0.351,9,0.658,-15.029,0,0.548,261.428,113.838,3,0.891
TRBDQUL128F14933F1,117.18485,0.148,2,0.267,-13.505,1,0.295,110.254,90.463,3,1.0
TRBDQVN128F425CF6D,284.31628,0.0,4,0.653,-6.359,0,0.592,276.474,106.361,3,1.0
TRBDQHA128F426EB28,202.70975,0.514,3,0.692,-11.051,1,0.784,192.795,101.998,3,0.416
TRBDQAX12903CFD642,149.002,0.07,5,0.642,-11.658,0,0.449,144.55,84.818,4,0.226
TRBDQYQ128F93214CB,249.57342,0.0,0,0.475,-7.066,1,0.517,245.545,162.006,4,0.454
TRBDQLL128E078B757,225.14893,0.0,5,0.295,-7.041,1,0.367,213.833,92.761,4,0.197
TRBDGMD128F92DA76F,336.66567,0.908,5,0.161,-13.25,1,0.19,320.615,138.021,4,0.968
TRBDGOX128F428E2B9,449.38404,2.409,0,0.616,-8.213,1,0.66,445.637,134.033,4,0.354
TRBDGXH128F92E1661,140.77342,0.0,9,0.0,-8.331,1,0.0,134.641,203.944,3,0.329
TRBDGRE128F92EF768,256.83546,0.409,7,0.403,-10.882,1,0.428,248.169,170.029,4,0.728
TRBDGEW128F93333E0,294.76526,2.305,4,0.831,-14.845,1,0.608,290.453,92.32,3,0.546
TRBDGLL128F9343CD1,137.06404,0.27,10,0.627,-4.695,1,0.366,125.457,118.776,4,1.0
TRBDGQU128F146607A,301.21751,0.345,9,0.689,-5.308,1,0.579,285.878,131.568,4,1.0
TRBDGRU128F934D684,163.5522,0.38,10,0.807,-11.667,1,0.617,151.516,139.315,3,0.73
TRBDGNU128E078A4AF,199.47057,0.0,9,0.693,-6.331,0,0.648,196.632,91.988,4,0.933
TRBDGRO12903CADCF8,338.96444,0.0,6,0.48,-13.486,1,0.504,323.483,110.361,1,0.0
TRBDGSN128F4233EB8,141.34812,0.0,5,0.48,-15.279,1,0.561,131.889,154.099,1,0.0
TRBDGMJ12903CCF69D,228.85832,0.097,3,0.227,-12.923,1,0.461,212.776,118.198,4,0.466
TRBDGOB12903CD8CB9,201.97832,0.189,8,0.44,-15.845,1,0.439,198.415,90.59,5,0.799
TRBDCPY128F424C367,140.19873,0.388,2,0.324,-17.169,0,0.559,132.638,65.019,1,0.0
TRBDCPM128F9331795,270.31465,0.474,4,0.566,-8.098,0,0.545,259.111,147.932,4,0.587
TRBDCAB128F92F7EE4,172.93016,0.0,2,0.675,-10.592,1,0.377,161.361,99.752,4,0.859
TRBDCRQ128F422C232,241.44934,2.038,7,0.335,-10.03,1,0.37,235.497,92.974,4,0.994
TRBDCAH128EF362D31,303.46404,0.067,6,0.637,-6.125,1,0.522,299.892,69.573,3,0.334
TRBDKBK128EF353211,402.96444,0.235,1,0.496,-10.886,1,0.493,394.971,117.858,1,0.0
TRBDKQI128F1465028,202.10893,0.0,0,0.267,-7.597,1,0.369,197.968,140.017,1,0.0
TRBDKFP128F4243502,217.88689,0.0,5,0.221,-10.962,0,0.471,204.504,168.027,4,0.371
TRBDKVO128F4225656,231.81016,0.299,4,0.719,-11.594,0,0.429,219.272,180.253,4,0.651
TRBDKQX12903CAE132,188.65587,0.334,2,0.662,-10.449,1,0.532,177.093,110.411,4,0.69
TRBDKBF128F92C7680,154.01751,0.206,11,0.418,-7.342,0,0.497,154.018,127.985,4,0.0
TRBDKOV128F4290943,211.66975,0.0,9,0.876,-10.906,1,0.723,199.593,154.038,4,0.518
TRBDKRV128F930C16C,147.43465,0.305,10,0.755,-18.184,1,0.302,142.977,102.649,3,0.641
TRBDUSM128F9339A13,295.60118,0.0,2,0.876,-12.397,1,0.607,279.208,65.941,4,0.0
TRBDUPX128F932C89B,150.17751,0.288,9,0.0,-22.083,0,0.0,134.513,88.49,4,0.568
TRBDUUD128F930723F,186.69669,0.206,0,0.703,-17.424,1,0.75,179.914,90.854,3,0.559
TRBDUWE128EF3583EA,223.81669,0.288,11,0.908,-10.38,1,0.765,207.941,140.003,4,0.0
TRBDUYE12903CB246F,279.90159,0.316,4,0.214,-6.054,0,0.327,264.69,74.481,1,0.0
TRBDUAZ128F92D718A,190.82404,0.0,11,0.429,-9.248,0,0.431,190.824,98.011,4,1.0
TRBDUXF128F4232689,229.53751,0.0,7,0.74,-25.342,1,0.762,223.277,158.569,1,0.0
TRBDUKK128F4241E90,224.28689,0.113,0,0.402,-11.607,1,0.439,213.165,125.604,4,1.0
TRBDUXD128F148328A,293.19791,0.0,11,0.238,-6.229,0,0.343,290.569,150.003,4,0.463
TRBDUMD128F9327534,287.08526,0.072,10,0.513,-11.574,0,0.516,287.085,82.124,7,0.74
TRBDUAQ128F427154D,250.48771,0.403,5,0.572,-7.658,1,0.426,238.26,103.02,1,0.025
TRBDLIB128F9338167,162.45506,0.374,2,0.491,-13.158,1,0.569,150.013,99.701,1,0.089
TRBDLLL128F9331D6E,175.20281,0.0,0,0.432,-10.796,1,0.414,172.008,125.228,5,1.0
TRBDLXE128F9310E95,519.13098,0.0,0,0.434,-6.591,1,0.587,509.73,131.642,3,0.687
TRBDLXL128F4239ED3,211.66975,0.0,11,0.471,-9.118,0,0.468,201.375,168.121,4,0.896
TRBDLRT128F4296B2F,310.72608,0.0,1,0.835,-6.192,1,0.477,303.758,111.67,3,1.0
TRBDLAT128F92CB320,173.89669,0.177,11,0.652,-11.954,0,0.253,167.079,176.121,4,1.0
TRBDLDS128F429C171,247.01342,0.0,11,0.05,-6.08,0,0.195,247.013,114.072,5,0.583
TRBDSXN128F4293DA9,264.22812,0.136,5,0.572,-3.653,1,0.574,260.377,137.953,4,0.43
TRBDSFP128E07937B9,243.9571,1.193,7,0.598,-10.847,1,0.664,230.824,137.937,4,0.117
TRBDSFL128F4281D0B,137.89995,0.415,0,0.518,-15.279,1,0.624,137.9,63.087,4,0.979
TRBDSNM128F930A19E,237.53098,0.388,1,0.141,-13.278,1,0.499,216.288,61.305,5,0.777
TRBDSGK128F92F2C59,258.76853,0.461,10,0.546,-4.964,1,0.463,240.982,95.103,4,1.0
TRBDSWA128F92FE70A,186.3571,0.165,5,0.752,-10.047,1,0.671,177.296,95.866,4,0.0
TRBDSUH128F9312296,241.65832,0.061,0,0.697,-9.124,0,0.765,234.115,93.292,3,0.322
TRBDSXV128F92F5B43,318.82404,0.0,8,0.577,-4.996,1,0.57,304.797,230.041,3,1.0
TRBDSDF12903CAF042,150.7522,0.0,7,0.563,-1.827,0,0.478,147.574,154.995,4,0.0
TRBDSQS128F930371C,216.58077,0.0,2,0.254,-7.192,1,0.569,201.874,122.015,4,0.576
TRBDSPH12903CA2967,260.0224,2.583,1,0.235,-5.048,1,0.254,251.64,145.941,4,0.0
TRBDSPX12903CFA94C,365.60934,2.02,1,0.014,-16.691,1,0.309,343.33,119.901,4,0.835
TRBDSLA128F4288246,267.2322,0.369,11,0.497,-9.272,1,0.363,258.479,123.755,4,1.0
TRBDSQE128E079325F,384.7571,2.717,2,0.407,-9.947,1,0.446,380.54,134.804,1,0.0
TRBDFLD128F92D076F,370.49424,2.763,6,0.0,-7.549,0,0.041,362.104,123.69,4,1.0
TRBDFUH128F14AE5E1,34.08934,0.212,9,0.541,-23.637,0,0.621,34.089,129.953,4,0.0
TRBDFCT128F4285E05,187.53261,2.949,4,0.648,-16.692,1,0.608,181.441,87.192,3,0.596
TRBDFUU128F92EF5BC,283.48036,0.0,7,0.304,-2.525,1,0.4,259.477,160.589,3,0.49
TRBDFOR128F4275E16,122.72281,0.363,9,0.014,-7.417,1,0.239,122.723,122.13,4,0.433
TRBDFMM128F42A63D0,212.79302,0.0,8,0.549,-6.798,1,0.501,202.983,189.294,4,1.0
TRBDFJX128F92C2847,69.90322,0.0,3,0.051,-7.949,0,0.143,60.889,169.654,4,0.896
TRBDFKG128F4263AAF,365.71383,0.279,2,0.634,-8.701,1,0.677,351.788,110.924,3,1.0
TRBDFRL12903CFD5A1,138.03057,0.171,10,0.894,-18.339,1,0.723,124.778,53.713,1,0.0
TRBDFPV128F42A072C,160.26077,0.0,4,0.469,-10.444,0,0.32,153.432,85.538,1,0.0
TRBDFWV128F93027EE,194.66404,0.34,1,0.0,-21.085,1,0.0,189.01,35.604,4,0.0
TRBDPSN128F4283509,234.16118,0.0,10,0.396,-20.767,0,0.45,229.587,182.393,4,0.0
TRBDPDP128F92E58C9,240.40444,0.38,0,0.813,-3.33,1,0.643,236.147,131.991,4,0.0
TRBDPDV128F427A1E0,152.34567,0.514,2,0.532,-15.872,1,0.561,144.881,182.672,4,0.287
TRBDPSO128F930C771,275.27791,0.0,2,0.614,-12.686,1,0.748,269.055,91.691,4,0.0
TRBDPHP128F92C2AE1,258.5073,0.0,7,0.472,-16.176,0,0.696,258.507,48.385,4,0.0
TRBDPAO12903CACA04,253.23057,0.48,11,0.109,-8.145,0,0.522,245.069,127.814,4,0.323
TRBDPRV128F9306A7E,192.1824,0.136,9,0.51,-3.853,1,0.498,182.619,146.64,4,0.923
TRBDPAB12903C956A5,239.90812,0.374,4,0.0,-6.295,1,0.0,233.506,143.854,4,0.958
TRBDPHY128F4218493,146.1024,0.357,2,0.074,-5.804,0,0.462,134.536,89.984,4,0.611
TRBDPOI128F42A9A72,167.02649,0.223,2,0.673,-15.167,1,0.428,162.406,117.665,1,0.0
TRBDMRW128F933A391,219.68934,0.345,0,0.57,-10.768,1,0.681,209.548,161.176,1,0.0
TRBDMJP128F146E512,263.31383,3.558,6,0.432,-6.715,1,0.586,263.314,87.327,3,1.0
TRBDMWS128F423A021,218.22649,0.467,5,0.75,-8.485,0,0.744,209.374,133.3,5,0.906
TRBDMAU128F935960B,149.62893,0.148,11,0.849,-9.838,1,0.677,145.502,202.358,4,0.0
